,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam3:94e686611890,AirBeam3:94e686611890,AirBeam3:94e686611890,AirBeam3:94e686611890,AirBeam3:94e686611890
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam3-F,AirBeam3-PM1,AirBeam3-PM10,AirBeam3-PM2.5,AirBeam3-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
1,testLL,2025-05-10T10:16:22.000,41.9997854,-87.6578241,65.0,0.0,0.0,0.0,43.0
2,testLL,2025-05-10T10:16:23.000,41.9997854,-87.6578241,65.0,0.0,0.0,0.0,43.0
3,testLL,2025-05-10T10:16:24.000,41.9997867,-87.6578233,65.0,0.0,0.0,0.0,43.0
4,testLL,2025-05-10T10:16:25.000,41.9997866,-87.657822,65.0,1.0,1.0,1.0,43.0
5,testLL,2025-05-10T10:16:26.000,41.9997866,-87.6578202,65.0,0.0,0.0,0.0,43.0
6,testLL,2025-05-10T10:16:27.000,41.9997845,-87.6578225,65.0,0.0,0.0,0.0,43.0
7,testLL,2025-05-10T10:16:28.000,41.9997833,-87.6578227,65.0,0.0,0.0,0.0,43.0
8,testLL,2025-05-10T10:16:29.000,41.9997842,-87.6578217,65.0,0.0,0.0,0.0,43.0
9,testLL,2025-05-10T10:16:30.000,41.9997861,-87.6578198,65.0,0.0,0.0,0.0,43.0
10,testLL,2025-05-10T10:16:31.000,41.999792,-87.6578084,65.0,0.0,0.0,0.0,43.0
11,testLL,2025-05-10T10:16:32.000,41.9997925,-87.6578076,65.0,1.0,1.0,1.0,43.0
12,testLL,2025-05-10T10:16:33.000,41.9997926,-87.6578075,65.0,0.0,0.0,0.0,43.0
13,testLL,2025-05-10T10:16:34.000,41.9997927,-87.6578075,65.0,0.0,0.0,0.0,43.0
14,testLL,2025-05-10T10:16:35.000,41.9997927,-87.6578075,65.0,0.0,0.0,0.0,43.0
15,testLL,2025-05-10T10:16:36.000,41.9997927,-87.6578075,65.0,0.0,0.0,0.0,43.0
16,testLL,2025-05-10T10:16:37.000,41.9997922,-87.6578084,65.0,0.0,0.0,0.0,43.0
17,testLL,2025-05-10T10:16:38.000,41.9997923,-87.6578085,65.0,0.0,0.0,0.0,43.0
18,testLL,2025-05-10T10:16:39.000,41.9997923,-87.6578085,65.0,1.0,1.0,1.0,43.0
19,testLL,2025-05-10T10:16:40.000,41.9997923,-87.6578085,65.0,1.0,1.0,1.0,42.0
20,testLL,2025-05-10T10:16:41.000,41.9997923,-87.6578085,65.0,0.0,0.0,0.0,42.0
21,testLL,2025-05-10T10:16:42.000,41.9997919,-87.6578096,65.0,0.0,0.0,0.0,42.0
22,testLL,2025-05-10T10:16:43.000,41.9997919,-87.6578097,66.0,0.0,0.0,0.0,42.0
23,testLL,2025-05-10T10:16:44.000,41.9997919,-87.6578097,66.0,0.0,0.0,0.0,42.0
24,testLL,2025-05-10T10:16:45.000,41.999792,-87.6578097,66.0,0.0,0.0,0.0,42.0
25,testLL,2025-05-10T10:16:46.000,41.999792,-87.6578097,66.0,1.0,1.0,1.0,42.0
26,testLL,2025-05-10T10:16:47.000,41.9997914,-87.6578109,66.0,1.0,1.0,1.0,42.0
27,testLL,2025-05-10T10:16:48.000,41.9997914,-87.6578111,66.0,1.0,1.0,1.0,42.0
28,testLL,2025-05-10T10:16:49.000,41.9997914,-87.6578111,66.0,1.0,1.0,1.0,42.0
29,testLL,2025-05-10T10:16:50.000,41.9997915,-87.6578111,66.0,1.0,1.0,1.0,42.0
30,testLL,2025-05-10T10:16:51.000,41.9997915,-87.6578111,66.0,1.0,1.0,1.0,42.0
31,testLL,2025-05-10T10:16:52.000,41.9997912,-87.657812,66.0,1.0,1.0,1.0,42.0
32,testLL,2025-05-10T10:16:53.000,41.9997912,-87.6578121,66.0,1.0,1.0,1.0,42.0
33,testLL,2025-05-10T10:16:54.000,41.9997912,-87.6578121,66.0,1.0,1.0,1.0,42.0
34,testLL,2025-05-10T10:16:55.000,41.9997912,-87.6578121,66.0,1.0,1.0,1.0,42.0
35,testLL,2025-05-10T10:16:56.000,41.9997912,-87.6578122,66.0,1.0,1.0,1.0,42.0
36,testLL,2025-05-10T10:16:57.000,41.9997907,-87.6578134,66.0,1.0,1.0,1.0,42.0
37,testLL,2025-05-10T10:16:58.000,41.9997907,-87.6578135,66.0,1.0,1.0,1.0,42.0
38,testLL,2025-05-10T10:16:59.000,41.9997907,-87.6578135,66.0,1.0,1.0,1.0,42.0
39,testLL,2025-05-10T10:17:00.000,41.9997907,-87.6578135,66.0,1.0,1.0,1.0,42.0
40,testLL,2025-05-10T10:17:01.000,41.9997907,-87.6578135,66.0,1.0,1.0,1.0,42.0
41,testLL,2025-05-10T10:17:02.000,41.9997902,-87.6578146,66.0,1.0,1.0,1.0,42.0
42,testLL,2025-05-10T10:17:03.000,41.9997902,-87.6578147,66.0,1.0,1.0,1.0,42.0
43,testLL,2025-05-10T10:17:04.000,41.9997902,-87.6578147,66.0,1.0,1.0,1.0,42.0
44,testLL,2025-05-10T10:17:05.000,41.9997902,-87.6578147,66.0,1.0,1.0,1.0,43.0
45,testLL,2025-05-10T10:17:06.000,41.9997902,-87.6578147,66.0,1.0,1.0,1.0,43.0
46,testLL,2025-05-10T10:17:07.000,41.9997898,-87.6578157,66.0,1.0,1.0,1.0,43.0
47,testLL,2025-05-10T10:17:08.000,41.9997898,-87.6578158,66.0,1.0,1.0,1.0,43.0
48,testLL,2025-05-10T10:17:09.000,41.9997897,-87.6578158,66.0,1.0,1.0,1.0,43.0
49,testLL,2025-05-10T10:17:10.000,41.9997897,-87.6578158,66.0,1.0,1.0,1.0,43.0
50,testLL,2025-05-10T10:17:11.000,41.9997898,-87.6578158,66.0,1.0,1.0,1.0,43.0
51,testLL,2025-05-10T10:17:12.000,41.9997893,-87.6578168,66.0,1.0,1.0,1.0,44.0
52,testLL,2025-05-10T10:17:13.000,41.9997893,-87.6578168,66.0,1.0,1.0,1.0,44.0
53,testLL,2025-05-10T10:17:14.000,41.9997894,-87.6578168,66.0,1.0,1.0,1.0,44.0
54,testLL,2025-05-10T10:17:15.000,41.9997894,-87.6578168,66.0,1.0,1.0,1.0,43.0
55,testLL,2025-05-10T10:17:16.000,41.999789,-87.6578176,66.0,1.0,1.0,1.0,43.0
56,testLL,2025-05-10T10:17:17.000,41.999789,-87.6578177,66.0,2.0,2.0,2.0,43.0
57,testLL,2025-05-10T10:17:18.000,41.9997891,-87.6578177,66.0,2.0,2.0,2.0,43.0
58,testLL,2025-05-10T10:17:19.000,41.9997891,-87.6578177,66.0,1.0,1.0,1.0,43.0
59,testLL,2025-05-10T10:17:20.000,41.9997891,-87.6578177,66.0,0.0,0.0,0.0,43.0
60,testLL,2025-05-10T10:17:21.000,41.9997887,-87.6578185,66.0,0.0,0.0,0.0,43.0
61,testLL,2025-05-10T10:17:22.000,41.9997887,-87.6578185,66.0,0.0,0.0,0.0,43.0
62,testLL,2025-05-10T10:17:24.000,41.9997887,-87.6578185,66.0,0.0,0.0,0.0,43.0
63,testLL,2025-05-10T10:17:25.000,41.9997887,-87.6578185,66.0,0.0,0.0,0.0,43.0
64,testLL,2025-05-10T10:17:26.000,41.9997882,-87.6578195,66.0,,,,
65,testLL,2025-05-10T10:17:26.000,41.9997887,-87.6578185,66.0,0.0,,,
66,testLL,2025-05-10T10:17:26.000,41.9997882,-87.6578195,,0.0,,,
67,testLL,2025-05-10T10:17:26.000,41.9997887,-87.6578185,,,0.0,,
68,testLL,2025-05-10T10:17:26.000,41.9997882,-87.6578195,,,0.0,0.0,
69,testLL,2025-05-10T10:17:26.000,41.9997887,-87.6578185,,,,0.0,43.0
70,testLL,2025-05-10T10:17:26.000,41.9997882,-87.6578195,,,,,43.0
71,testLL,2025-05-10T10:17:28.000,41.9997882,-87.6578196,66.0,0.0,0.0,0.0,43.0
72,testLL,2025-05-10T10:17:29.000,41.9997882,-87.6578195,66.0,0.0,0.0,0.0,43.0
73,testLL,2025-05-10T10:17:30.000,41.9997882,-87.6578195,66.0,0.0,0.0,0.0,43.0
74,testLL,2025-05-10T10:17:31.000,41.9997882,-87.6578195,66.0,0.0,0.0,0.0,42.0
75,testLL,2025-05-10T10:17:32.000,41.9997877,-87.6578204,66.0,0.0,0.0,0.0,42.0
76,testLL,2025-05-10T10:17:33.000,41.9997877,-87.6578205,66.0,0.0,0.0,0.0,42.0
77,testLL,2025-05-10T10:17:34.000,41.9997877,-87.6578205,66.0,0.0,0.0,0.0,42.0
78,testLL,2025-05-10T10:17:35.000,41.9997877,-87.6578205,66.0,0.0,0.0,0.0,43.0
79,testLL,2025-05-10T10:17:36.000,41.9997877,-87.6578205,66.0,0.0,0.0,0.0,43.0
80,testLL,2025-05-10T10:17:37.000,41.9997875,-87.6578211,66.0,0.0,0.0,0.0,43.0
81,testLL,2025-05-10T10:17:38.000,41.9997875,-87.6578211,66.0,0.0,0.0,0.0,43.0
82,testLL,2025-05-10T10:17:39.000,41.9997875,-87.6578211,66.0,0.0,0.0,0.0,43.0
83,testLL,2025-05-10T10:17:40.000,41.9997875,-87.6578211,66.0,0.0,0.0,0.0,43.0
84,testLL,2025-05-10T10:17:41.000,41.9997875,-87.6578211,66.0,0.0,0.0,0.0,43.0
85,testLL,2025-05-10T10:17:42.000,41.999787,-87.657822,66.0,0.0,0.0,0.0,43.0
86,testLL,2025-05-10T10:17:43.000,41.999787,-87.6578221,66.0,0.0,0.0,0.0,42.0
87,testLL,2025-05-10T10:17:44.000,41.9997871,-87.6578221,66.0,0.0,0.0,0.0,42.0
88,testLL,2025-05-10T10:17:45.000,41.9997871,-87.6578221,66.0,0.0,0.0,0.0,42.0
89,testLL,2025-05-10T10:17:46.000,41.9997871,-87.6578221,66.0,0.0,0.0,0.0,42.0
90,testLL,2025-05-10T10:17:47.000,41.9997865,-87.6578233,66.0,0.0,0.0,0.0,42.0
91,testLL,2025-05-10T10:17:48.000,41.9997865,-87.6578234,66.0,0.0,0.0,0.0,42.0
92,testLL,2025-05-10T10:17:49.000,41.9997865,-87.6578233,67.0,0.0,0.0,0.0,42.0
93,testLL,2025-05-10T10:17:50.000,41.9997865,-87.6578233,67.0,0.0,0.0,0.0,42.0
94,testLL,2025-05-10T10:17:51.000,41.9997865,-87.6578233,67.0,0.0,0.0,0.0,42.0
95,testLL,2025-05-10T10:17:52.000,41.9997862,-87.6578242,67.0,0.0,0.0,0.0,42.0
96,testLL,2025-05-10T10:17:53.000,41.9997862,-87.6578242,67.0,1.0,1.0,1.0,42.0
97,testLL,2025-05-10T10:17:54.000,41.9997862,-87.6578242,67.0,1.0,1.0,1.0,42.0
98,testLL,2025-05-10T10:17:55.000,41.9997862,-87.6578242,67.0,1.0,1.0,1.0,42.0
99,testLL,2025-05-10T10:17:56.000,41.9997862,-87.6578242,67.0,0.0,0.0,0.0,42.0
100,testLL,2025-05-10T10:17:57.000,41.9997858,-87.6578251,67.0,0.0,0.0,0.0,42.0
101,testLL,2025-05-10T10:17:58.000,41.9997858,-87.6578251,67.0,0.0,0.0,0.0,42.0
102,testLL,2025-05-10T10:17:59.000,41.9997858,-87.6578251,67.0,0.0,0.0,0.0,42.0
103,testLL,2025-05-10T10:18:00.000,41.9997858,-87.6578251,67.0,0.0,0.0,0.0,42.0
104,testLL,2025-05-10T10:18:01.000,41.9997859,-87.657825,67.0,0.0,0.0,0.0,42.0
105,testLL,2025-05-10T10:18:02.000,41.9997855,-87.6578259,67.0,0.0,0.0,0.0,42.0
106,testLL,2025-05-10T10:18:03.000,41.9997855,-87.657826,67.0,0.0,0.0,0.0,42.0
107,testLL,2025-05-10T10:18:04.000,41.9997855,-87.6578259,67.0,0.0,0.0,0.0,42.0
108,testLL,2025-05-10T10:18:05.000,41.9997855,-87.6578259,67.0,0.0,0.0,0.0,42.0
109,testLL,2025-05-10T10:18:06.000,41.9997855,-87.6578259,67.0,0.0,0.0,0.0,42.0
110,testLL,2025-05-10T10:18:07.000,41.9997851,-87.6578268,67.0,0.0,0.0,0.0,42.0
111,testLL,2025-05-10T10:18:08.000,41.9997851,-87.6578269,67.0,0.0,0.0,0.0,42.0
112,testLL,2025-05-10T10:18:09.000,41.9997851,-87.6578269,67.0,0.0,0.0,0.0,42.0
113,testLL,2025-05-10T10:18:10.000,41.9997851,-87.6578269,67.0,0.0,0.0,0.0,42.0
114,testLL,2025-05-10T10:18:11.000,41.9997851,-87.6578269,67.0,1.0,1.0,1.0,41.0
115,testLL,2025-05-10T10:18:12.000,41.9997848,-87.6578276,67.0,1.0,1.0,1.0,42.0
116,testLL,2025-05-10T10:18:13.000,41.9997848,-87.6578276,67.0,1.0,1.0,1.0,41.0
117,testLL,2025-05-10T10:18:14.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
118,testLL,2025-05-10T10:18:15.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
119,testLL,2025-05-10T10:18:16.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
120,testLL,2025-05-10T10:18:17.000,41.9997848,-87.6578276,67.0,1.0,1.0,1.0,41.0
121,testLL,2025-05-10T10:18:18.000,41.9997848,-87.6578276,67.0,1.0,1.0,1.0,41.0
122,testLL,2025-05-10T10:18:19.000,41.9997848,-87.6578276,67.0,1.0,1.0,1.0,41.0
123,testLL,2025-05-10T10:18:20.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
124,testLL,2025-05-10T10:18:21.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
125,testLL,2025-05-10T10:18:22.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
126,testLL,2025-05-10T10:18:23.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
127,testLL,2025-05-10T10:18:24.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
128,testLL,2025-05-10T10:18:25.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
129,testLL,2025-05-10T10:18:26.000,41.9997848,-87.6578276,67.0,1.0,1.0,1.0,41.0
130,testLL,2025-05-10T10:18:27.000,41.9997848,-87.6578276,67.0,1.0,1.0,1.0,41.0
131,testLL,2025-05-10T10:18:28.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
132,testLL,2025-05-10T10:18:29.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
133,testLL,2025-05-10T10:18:30.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
134,testLL,2025-05-10T10:18:31.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
135,testLL,2025-05-10T10:18:32.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
136,testLL,2025-05-10T10:18:33.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
137,testLL,2025-05-10T10:18:34.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
138,testLL,2025-05-10T10:18:35.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
139,testLL,2025-05-10T10:18:36.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
140,testLL,2025-05-10T10:18:37.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
141,testLL,2025-05-10T10:18:38.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
142,testLL,2025-05-10T10:18:40.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
143,testLL,2025-05-10T10:18:42.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
144,testLL,2025-05-10T10:18:44.000,41.9997848,-87.6578276,67.0,0.0,0.0,0.0,41.0
145,testLL,2025-05-10T10:18:46.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
146,testLL,2025-05-10T10:18:47.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
147,testLL,2025-05-10T10:18:48.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
148,testLL,2025-05-10T10:18:49.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
149,testLL,2025-05-10T10:18:50.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
150,testLL,2025-05-10T10:18:51.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
151,testLL,2025-05-10T10:18:52.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
152,testLL,2025-05-10T10:18:53.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
153,testLL,2025-05-10T10:18:54.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
154,testLL,2025-05-10T10:18:55.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
155,testLL,2025-05-10T10:18:56.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
156,testLL,2025-05-10T10:18:57.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
157,testLL,2025-05-10T10:18:58.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
158,testLL,2025-05-10T10:18:59.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
159,testLL,2025-05-10T10:19:00.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
160,testLL,2025-05-10T10:19:01.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
161,testLL,2025-05-10T10:19:02.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
162,testLL,2025-05-10T10:19:03.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
163,testLL,2025-05-10T10:19:04.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
164,testLL,2025-05-10T10:19:05.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
165,testLL,2025-05-10T10:19:06.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
166,testLL,2025-05-10T10:19:07.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
167,testLL,2025-05-10T10:19:08.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
168,testLL,2025-05-10T10:19:09.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
169,testLL,2025-05-10T10:19:10.000,41.9997848,-87.6578276,68.0,1.0,1.0,1.0,40.0
170,testLL,2025-05-10T10:19:11.000,41.9997848,-87.6578276,68.0,1.0,1.0,1.0,40.0
171,testLL,2025-05-10T10:19:12.000,41.9997848,-87.6578276,68.0,1.0,1.0,1.0,40.0
172,testLL,2025-05-10T10:19:13.000,41.9997848,-87.6578276,68.0,1.0,1.0,1.0,40.0
173,testLL,2025-05-10T10:19:14.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
174,testLL,2025-05-10T10:19:15.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
175,testLL,2025-05-10T10:19:16.000,41.9997848,-87.6578276,68.0,1.0,1.0,1.0,40.0
176,testLL,2025-05-10T10:19:17.000,41.9997848,-87.6578276,68.0,1.0,1.0,1.0,40.0
177,testLL,2025-05-10T10:19:18.000,41.9997848,-87.6578276,68.0,1.0,1.0,1.0,40.0
178,testLL,2025-05-10T10:19:19.000,41.9997848,-87.6578276,68.0,1.0,1.0,1.0,40.0
179,testLL,2025-05-10T10:19:20.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
180,testLL,2025-05-10T10:19:21.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
181,testLL,2025-05-10T10:19:22.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
182,testLL,2025-05-10T10:19:23.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
183,testLL,2025-05-10T10:19:24.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
184,testLL,2025-05-10T10:19:25.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
185,testLL,2025-05-10T10:19:26.000,41.9997848,-87.6578276,68.0,1.0,1.0,1.0,40.0
186,testLL,2025-05-10T10:19:27.000,41.9997848,-87.6578276,68.0,1.0,1.0,1.0,40.0
187,testLL,2025-05-10T10:19:28.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
188,testLL,2025-05-10T10:19:29.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
189,testLL,2025-05-10T10:19:30.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
190,testLL,2025-05-10T10:19:31.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
191,testLL,2025-05-10T10:19:32.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
192,testLL,2025-05-10T10:19:33.000,41.9997848,-87.6578276,68.0,1.0,1.0,1.0,40.0
193,testLL,2025-05-10T10:19:34.000,41.9997848,-87.6578276,68.0,1.0,1.0,1.0,40.0
194,testLL,2025-05-10T10:19:35.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
195,testLL,2025-05-10T10:19:36.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,40.0
196,testLL,2025-05-10T10:19:37.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
197,testLL,2025-05-10T10:19:38.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
198,testLL,2025-05-10T10:19:39.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
199,testLL,2025-05-10T10:19:40.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
200,testLL,2025-05-10T10:19:41.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
201,testLL,2025-05-10T10:19:42.000,41.9997848,-87.6578276,68.0,0.0,0.0,0.0,41.0
202,testLL,2025-05-10T10:19:43.000,41.9997848,-87.6578276,68.0,1.0,1.0,1.0,41.0
203,testLL,2025-05-10T10:19:44.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,41.0
204,testLL,2025-05-10T10:19:45.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,41.0
205,testLL,2025-05-10T10:19:46.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,40.0
206,testLL,2025-05-10T10:19:47.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,40.0
207,testLL,2025-05-10T10:19:48.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,40.0
208,testLL,2025-05-10T10:19:49.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,40.0
209,testLL,2025-05-10T10:19:50.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,40.0
210,testLL,2025-05-10T10:19:51.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,40.0
211,testLL,2025-05-10T10:19:52.000,41.9997848,-87.6578276,69.0,0.0,0.0,0.0,40.0
212,testLL,2025-05-10T10:19:54.000,41.9997848,-87.6578276,69.0,0.0,0.0,0.0,40.0
213,testLL,2025-05-10T10:19:56.000,41.9997848,-87.6578276,69.0,0.0,0.0,0.0,40.0
214,testLL,2025-05-10T10:19:58.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,40.0
215,testLL,2025-05-10T10:19:59.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,40.0
216,testLL,2025-05-10T10:20:00.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,40.0
217,testLL,2025-05-10T10:20:01.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,40.0
218,testLL,2025-05-10T10:20:02.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,40.0
219,testLL,2025-05-10T10:20:03.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,40.0
220,testLL,2025-05-10T10:20:04.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,40.0
221,testLL,2025-05-10T10:20:05.000,41.9997848,-87.6578276,69.0,2.0,2.0,2.0,40.0
222,testLL,2025-05-10T10:20:06.000,41.9997848,-87.6578276,69.0,2.0,2.0,2.0,40.0
223,testLL,2025-05-10T10:20:07.000,41.9997848,-87.6578276,69.0,1.0,1.0,1.0,40.0
224,testLL,2025-05-10T10:20:08.000,41.9997848,-87.6578276,69.0,0.0,0.0,0.0,40.0
225,testLL,2025-05-10T10:20:09.000,41.9997848,-87.6578276,69.0,0.0,0.0,0.0,40.0
226,testLL,2025-05-10T10:20:10.000,41.9997848,-87.6578276,69.0,0.0,0.0,0.0,40.0
227,testLL,2025-05-10T10:20:11.000,41.9997848,-87.6578276,69.0,0.0,0.0,0.0,40.0
228,testLL,2025-05-10T10:20:12.000,41.9997848,-87.6578276,69.0,0.0,0.0,0.0,40.0
