,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
32,4/12 practice ,2025-04-12T10:55:44.000,41.999786358,-87.657804831,72.0,5.0,6.0,6.0,32.0
33,4/12 practice ,2025-04-12T10:55:45.000,41.999786358,-87.657804831,72.0,5.0,6.0,6.0,32.0
34,4/12 practice ,2025-04-12T10:55:46.000,41.999786358,-87.657804831,72.0,5.0,6.0,6.0,32.0
35,4/12 practice ,2025-04-12T10:55:47.000,41.999725616,-87.657866484,72.0,5.0,6.0,6.0,32.0
36,4/12 practice ,2025-04-12T10:55:48.000,41.999715888,-87.657883535,72.0,4.0,5.0,5.0,32.0
37,4/12 practice ,2025-04-12T10:55:49.000,41.999736039,-87.657847607,72.0,4.0,5.0,5.0,32.0
38,4/12 practice ,2025-04-12T10:55:50.000,41.999766868,-87.65787144,72.0,4.0,5.0,5.0,33.0
39,4/12 practice ,2025-04-12T10:55:51.000,41.999771795,-87.657847535,72.0,4.0,5.0,5.0,33.0
40,4/12 practice ,2025-04-12T10:55:52.000,41.999775005,-87.657842286,72.0,4.0,5.0,5.0,33.0
41,4/12 practice ,2025-04-12T10:55:53.000,41.999787703,-87.657829321,72.0,4.0,5.0,5.0,32.0
42,4/12 practice ,2025-04-12T10:55:54.000,41.999789693,-87.657827912,72.0,4.0,5.0,5.0,32.0
43,4/12 practice ,2025-04-12T10:55:55.000,41.99980167,-87.65782032,72.0,5.0,6.0,6.0,32.0
44,4/12 practice ,2025-04-12T10:55:56.000,41.999815408,-87.657809583,72.0,5.0,6.0,6.0,32.0
45,4/12 practice ,2025-04-12T10:55:57.000,41.999819594,-87.657807456,72.0,5.0,6.0,6.0,32.0
46,4/12 practice ,2025-04-12T10:55:58.000,41.999826305,-87.657814578,72.0,5.0,6.0,6.0,32.0
47,4/12 practice ,2025-04-12T10:55:59.000,41.999834281,-87.65780718,72.0,5.0,6.0,6.0,32.0
48,4/12 practice ,2025-04-12T10:56:00.000,41.999842294,-87.657805253,72.0,5.0,6.0,6.0,32.0
49,4/12 practice ,2025-04-12T10:56:01.000,41.999840944,-87.657799423,72.0,4.0,5.0,5.0,32.0
50,4/12 practice ,2025-04-12T10:56:02.000,41.999841823,-87.657797866,72.0,5.0,6.0,6.0,32.0
51,4/12 practice ,2025-04-12T10:56:03.000,41.999842151,-87.657796947,72.0,5.0,5.0,5.0,32.0
52,4/12 practice ,2025-04-12T10:56:04.000,41.999842768,-87.657795225,72.0,4.0,5.0,5.0,32.0
53,4/12 practice ,2025-04-12T10:56:05.000,41.99982156,-87.65778495,72.0,4.0,5.0,5.0,32.0
54,4/12 practice ,2025-04-12T10:56:06.000,41.999821435,-87.657784699,72.0,5.0,6.0,6.0,31.0
55,4/12 practice ,2025-04-12T10:56:07.000,41.999821309,-87.657784447,72.0,5.0,6.0,6.0,31.0
56,4/12 practice ,2025-04-12T10:56:08.000,41.999821183,-87.657784028,72.0,5.0,6.0,6.0,31.0
57,4/12 practice ,2025-04-12T10:56:09.000,41.999824087,-87.657834265,72.0,5.0,5.0,5.0,31.0
58,4/12 practice ,2025-04-12T10:56:10.000,41.999813254,-87.657850202,72.0,4.0,5.0,5.0,31.0
59,4/12 practice ,2025-04-12T10:56:11.000,41.999797799,-87.657846012,72.0,4.0,5.0,5.0,31.0
60,4/12 practice ,2025-04-12T10:56:12.000,41.999799754,-87.657830315,72.0,4.0,5.0,5.0,31.0
61,4/12 practice ,2025-04-12T10:56:13.000,41.999793983,-87.657820944,72.0,4.0,5.0,5.0,30.0
62,4/12 practice ,2025-04-12T10:56:14.000,41.999786508,-87.657805923,72.0,4.0,5.0,5.0,30.0
63,4/12 practice ,2025-04-12T10:56:15.000,41.999785157,-87.6578034,72.0,4.0,5.0,5.0,30.0
64,4/12 practice ,2025-04-12T10:56:16.000,41.999793551,-87.657791904,72.0,2.0,2.0,2.0,30.0
65,4/12 practice ,2025-04-12T10:56:17.000,41.999789105,-87.657782332,72.0,2.0,2.0,2.0,30.0
66,4/12 practice ,2025-04-12T10:56:18.000,41.999808427,-87.657754766,73.0,2.0,2.0,2.0,30.0
67,4/12 practice ,2025-04-12T10:56:19.000,41.999811796,-87.657740206,72.0,1.0,1.0,1.0,30.0
68,4/12 practice ,2025-04-12T10:56:20.000,41.999811867,-87.657727695,73.0,1.0,1.0,1.0,30.0
69,4/12 practice ,2025-04-12T10:56:21.000,41.999807057,-87.657714187,73.0,1.0,1.0,1.0,30.0
70,4/12 practice ,2025-04-12T10:56:22.000,41.999806653,-87.65770128,73.0,1.0,1.0,1.0,30.0
71,4/12 practice ,2025-04-12T10:56:23.000,41.999803966,-87.657701036,73.0,1.0,1.0,1.0,30.0
72,4/12 practice ,2025-04-12T10:56:24.000,41.99980632,-87.657698981,73.0,1.0,1.0,1.0,30.0
73,4/12 practice ,2025-04-12T10:56:25.000,41.999806524,-87.657696653,73.0,1.0,1.0,1.0,30.0
74,4/12 practice ,2025-04-12T10:56:26.000,41.99980745,-87.657696974,73.0,2.0,2.0,2.0,30.0
75,4/12 practice ,2025-04-12T10:56:27.000,41.999807731,-87.657686851,73.0,2.0,2.0,2.0,30.0
76,4/12 practice ,2025-04-12T10:56:28.000,41.999810862,-87.657685563,73.0,2.0,2.0,2.0,30.0
77,4/12 practice ,2025-04-12T10:56:29.000,41.999804096,-87.657695977,73.0,1.0,1.0,1.0,30.0
78,4/12 practice ,2025-04-12T10:56:30.000,41.999808065,-87.657692689,73.0,1.0,1.0,1.0,30.0
79,4/12 practice ,2025-04-12T10:56:31.000,41.999799366,-87.657687883,73.0,2.0,2.0,2.0,30.0
80,4/12 practice ,2025-04-12T10:56:32.000,41.999800039,-87.657673131,73.0,2.0,2.0,2.0,30.0
81,4/12 practice ,2025-04-12T10:56:33.000,41.999799673,-87.657674379,73.0,2.0,2.0,2.0,30.0
82,4/12 practice ,2025-04-12T10:56:34.000,41.999797971,-87.657671824,73.0,2.0,2.0,2.0,30.0
83,4/12 practice ,2025-04-12T10:56:35.000,41.999797126,-87.657670366,73.0,2.0,2.0,2.0,30.0
84,4/12 practice ,2025-04-12T10:56:36.000,41.999796812,-87.657668356,73.0,2.0,2.0,2.0,30.0
85,4/12 practice ,2025-04-12T10:56:37.000,41.999797117,-87.657683126,73.0,2.0,2.0,2.0,30.0
86,4/12 practice ,2025-04-12T10:56:38.000,41.999797117,-87.657683126,73.0,2.0,2.0,2.0,30.0
87,4/12 practice ,2025-04-12T10:56:39.000,41.999797117,-87.657683126,73.0,2.0,2.0,2.0,30.0
88,4/12 practice ,2025-04-12T10:56:40.000,41.999797117,-87.657683126,73.0,2.0,2.0,2.0,30.0
89,4/12 practice ,2025-04-12T10:56:41.000,41.999797117,-87.657683126,73.0,2.0,2.0,2.0,30.0
90,4/12 practice ,2025-04-12T10:56:42.000,41.999809051,-87.657711845,73.0,2.0,2.0,2.0,30.0
91,4/12 practice ,2025-04-12T10:56:43.000,41.999809051,-87.657711845,73.0,2.0,2.0,2.0,30.0
92,4/12 practice ,2025-04-12T10:56:45.000,41.999809051,-87.657711845,73.0,2.0,2.0,2.0,30.0
93,4/12 practice ,2025-04-12T10:56:46.000,41.999809051,-87.657711845,73.0,2.0,2.0,2.0,30.0
94,4/12 practice ,2025-04-12T10:56:48.000,41.999809051,-87.657711845,73.0,3.0,4.0,3.0,30.0
95,4/12 practice ,2025-04-12T10:56:50.000,41.999733544,-87.657604611,73.0,3.0,4.0,3.0,30.0
96,4/12 practice ,2025-04-12T10:56:51.000,41.999733544,-87.657604611,73.0,2.0,2.0,2.0,30.0
97,4/12 practice ,2025-04-12T10:56:52.000,41.999733544,-87.657604611,73.0,2.0,2.0,2.0,30.0
98,4/12 practice ,2025-04-12T10:56:53.000,41.999733544,-87.657604611,73.0,2.0,2.0,2.0,30.0
99,4/12 practice ,2025-04-12T10:56:54.000,41.999733544,-87.657604611,73.0,2.0,2.0,2.0,30.0
100,4/12 practice ,2025-04-12T10:56:55.000,41.999733544,-87.657604611,73.0,3.0,4.0,3.0,29.0
101,4/12 practice ,2025-04-12T10:56:56.000,41.999733544,-87.657604611,73.0,3.0,4.0,3.0,29.0
102,4/12 practice ,2025-04-12T10:56:57.000,41.999733544,-87.657604611,73.0,2.0,2.0,2.0,29.0
103,4/12 practice ,2025-04-12T10:56:58.000,41.999733544,-87.657604611,73.0,2.0,2.0,2.0,29.0
104,4/12 practice ,2025-04-12T10:56:59.000,41.999733544,-87.657604611,73.0,2.0,2.0,2.0,29.0
105,4/12 practice ,2025-04-12T10:57:00.000,41.999733544,-87.657604611,73.0,2.0,2.0,2.0,29.0
106,4/12 practice ,2025-04-12T10:57:01.000,41.999817007,-87.657629805,73.0,2.0,2.0,2.0,29.0
107,4/12 practice ,2025-04-12T10:57:02.000,41.999718309,-87.657697818,73.0,2.0,2.0,2.0,29.0
108,4/12 practice ,2025-04-12T10:57:03.000,41.999718309,-87.657697818,73.0,2.0,2.0,2.0,29.0
109,4/12 practice ,2025-04-12T10:57:04.000,41.999718309,-87.657697818,73.0,2.0,2.0,2.0,29.0
110,4/12 practice ,2025-04-12T10:57:05.000,41.999736511,-87.657735283,73.0,3.0,4.0,3.0,29.0
111,4/12 practice ,2025-04-12T10:57:06.000,41.999736511,-87.657735283,73.0,4.0,5.0,5.0,29.0
112,4/12 practice ,2025-04-12T10:57:07.000,41.999811771,-87.6576511,73.0,3.0,4.0,3.0,29.0
113,4/12 practice ,2025-04-12T10:57:08.000,41.999674886,-87.657823181,73.0,3.0,4.0,3.0,29.0
114,4/12 practice ,2025-04-12T10:57:09.000,41.999674886,-87.657823181,73.0,3.0,3.0,3.0,29.0
115,4/12 practice ,2025-04-12T10:57:10.000,41.999674886,-87.657823181,73.0,2.0,2.0,2.0,29.0
116,4/12 practice ,2025-04-12T10:57:11.000,41.999674886,-87.657823181,73.0,2.0,2.0,2.0,29.0
117,4/12 practice ,2025-04-12T10:57:12.000,41.999674886,-87.657823181,73.0,2.0,2.0,2.0,29.0
118,4/12 practice ,2025-04-12T10:57:13.000,41.999820814,-87.657630862,73.0,2.0,2.0,2.0,29.0
119,4/12 practice ,2025-04-12T10:57:14.000,41.999811726,-87.657718162,73.0,2.0,2.0,2.0,29.0
120,4/12 practice ,2025-04-12T10:57:15.000,41.999817745,-87.657720206,73.0,2.0,2.0,2.0,29.0
121,4/12 practice ,2025-04-12T10:57:16.000,41.999814433,-87.657728326,73.0,2.0,2.0,2.0,29.0
122,4/12 practice ,2025-04-12T10:57:17.000,41.999812192,-87.657729676,73.0,2.0,2.0,2.0,29.0
123,4/12 practice ,2025-04-12T10:57:18.000,41.999812358,-87.657730152,73.0,2.0,2.0,2.0,29.0
124,4/12 practice ,2025-04-12T10:57:19.000,41.99981382,-87.65773051,73.0,2.0,2.0,2.0,28.0
125,4/12 practice ,2025-04-12T10:57:20.000,41.999803025,-87.65768874,73.0,2.0,2.0,2.0,28.0
126,4/12 practice ,2025-04-12T10:57:21.000,41.999785942,-87.657735007,73.0,3.0,4.0,3.0,28.0
127,4/12 practice ,2025-04-12T10:57:22.000,41.999764974,-87.657730972,73.0,2.0,2.0,2.0,28.0
128,4/12 practice ,2025-04-12T10:57:23.000,41.999750881,-87.65775833,73.0,2.0,2.0,2.0,28.0
129,4/12 practice ,2025-04-12T10:57:24.000,41.999770908,-87.657810673,73.0,3.0,4.0,3.0,28.0
130,4/12 practice ,2025-04-12T10:57:25.000,41.999783359,-87.657798748,73.0,5.0,6.0,6.0,28.0
131,4/12 practice ,2025-04-12T10:57:26.000,41.99978694,-87.657898024,73.0,6.0,7.0,7.0,28.0
132,4/12 practice ,2025-04-12T10:57:27.000,41.99979632,-87.657882753,73.0,8.0,10.0,9.0,28.0
133,4/12 practice ,2025-04-12T10:57:28.000,41.99979239,-87.657895647,73.0,11.0,12.0,12.0,28.0
134,4/12 practice ,2025-04-12T10:57:29.000,41.999787168,-87.657912849,73.0,12.0,13.0,13.0,28.0
135,4/12 practice ,2025-04-12T10:57:30.000,41.999785281,-87.657933826,73.0,13.0,15.0,14.0,28.0
136,4/12 practice ,2025-04-12T10:57:31.000,41.999784041,-87.657944008,74.0,15.0,17.0,16.0,29.0
137,4/12 practice ,2025-04-12T10:57:32.000,41.999705655,-87.657945809,73.0,16.0,18.0,17.0,29.0
138,4/12 practice ,2025-04-12T10:57:33.000,41.999709856,-87.657960917,73.0,17.0,19.0,18.0,29.0
139,4/12 practice ,2025-04-12T10:57:34.000,41.999709555,-87.657970709,74.0,17.0,19.0,18.0,29.0
140,4/12 practice ,2025-04-12T10:57:35.000,41.999707803,-87.657990218,74.0,18.0,21.0,20.0,29.0
141,4/12 practice ,2025-04-12T10:57:36.000,41.999707593,-87.658004308,74.0,18.0,21.0,20.0,29.0
142,4/12 practice ,2025-04-12T10:57:37.000,41.99970824,-87.65801512,74.0,17.0,19.0,18.0,29.0
143,4/12 practice ,2025-04-12T10:57:38.000,41.999724524,-87.658047201,74.0,17.0,19.0,18.0,29.0
144,4/12 practice ,2025-04-12T10:57:39.000,41.999726489,-87.658058534,74.0,17.0,19.0,18.0,29.0
145,4/12 practice ,2025-04-12T10:57:40.000,41.999730128,-87.658068158,74.0,17.0,19.0,18.0,29.0
146,4/12 practice ,2025-04-12T10:57:41.000,41.999731254,-87.658083908,74.0,17.0,19.0,18.0,29.0
147,4/12 practice ,2025-04-12T10:57:42.000,41.999736029,-87.65809394,74.0,17.0,19.0,18.0,29.0
148,4/12 practice ,2025-04-12T10:57:43.000,41.999743635,-87.65810401,74.0,17.0,19.0,18.0,29.0
149,4/12 practice ,2025-04-12T10:57:44.000,41.999751706,-87.658112478,74.0,17.0,19.0,18.0,29.0
150,4/12 practice ,2025-04-12T10:57:45.000,41.999763545,-87.658117352,74.0,17.0,19.0,18.0,29.0
151,4/12 practice ,2025-04-12T10:57:46.000,41.999771516,-87.658123267,74.0,17.0,19.0,18.0,29.0
152,4/12 practice ,2025-04-12T10:57:47.000,41.999782504,-87.658127766,74.0,17.0,19.0,18.0,29.0
153,4/12 practice ,2025-04-12T10:57:48.000,41.999794468,-87.658131463,74.0,17.0,19.0,18.0,29.0
154,4/12 practice ,2025-04-12T10:57:49.000,41.999806037,-87.658135802,74.0,17.0,19.0,18.0,29.0
155,4/12 practice ,2025-04-12T10:57:50.000,41.999819113,-87.658140569,74.0,17.0,19.0,18.0,29.0
156,4/12 practice ,2025-04-12T10:57:51.000,41.999833412,-87.658141759,74.0,18.0,21.0,20.0,29.0
157,4/12 practice ,2025-04-12T10:57:52.000,41.999849939,-87.658146019,74.0,17.0,19.0,18.0,29.0
158,4/12 practice ,2025-04-12T10:57:53.000,41.999861766,-87.658147741,74.0,16.0,18.0,17.0,29.0
159,4/12 practice ,2025-04-12T10:57:55.000,41.99987446,-87.658150883,74.0,,,,
160,4/12 practice ,2025-04-12T10:57:55.000,41.999888225,-87.658152204,74.0,16.0,,,
161,4/12 practice ,2025-04-12T10:57:55.000,41.99987446,-87.658150883,,16.0,18.0,,
162,4/12 practice ,2025-04-12T10:57:55.000,41.999888225,-87.658152204,,,18.0,,
163,4/12 practice ,2025-04-12T10:57:55.000,41.99987446,-87.658150883,,,,17.0,
164,4/12 practice ,2025-04-12T10:57:55.000,41.999888225,-87.658152204,,,,17.0,
165,4/12 practice ,2025-04-12T10:57:55.000,41.99987446,-87.658150883,,,,,29.0
166,4/12 practice ,2025-04-12T10:57:55.000,41.999888225,-87.658152204,,,,,29.0
167,4/12 practice ,2025-04-12T10:57:57.000,41.99990114,-87.658155731,74.0,,,,
168,4/12 practice ,2025-04-12T10:57:57.000,41.999913536,-87.658157879,74.0,,,,
169,4/12 practice ,2025-04-12T10:57:57.000,41.99990114,-87.658155731,,15.0,,,
170,4/12 practice ,2025-04-12T10:57:57.000,41.999913536,-87.658157879,,15.0,,,
171,4/12 practice ,2025-04-12T10:57:57.000,41.99990114,-87.658155731,,,17.0,,
172,4/12 practice ,2025-04-12T10:57:57.000,41.999913536,-87.658157879,,,17.0,,
173,4/12 practice ,2025-04-12T10:57:57.000,41.99990114,-87.658155731,,,,16.0,
174,4/12 practice ,2025-04-12T10:57:57.000,41.999913536,-87.658157879,,,,16.0,
175,4/12 practice ,2025-04-12T10:57:57.000,41.99990114,-87.658155731,,,,,29.0
176,4/12 practice ,2025-04-12T10:57:57.000,41.999913536,-87.658157879,,,,,29.0
177,4/12 practice ,2025-04-12T10:57:59.000,41.999937217,-87.658162557,74.0,15.0,17.0,16.0,29.0
178,4/12 practice ,2025-04-12T10:58:00.000,41.999937217,-87.658162557,74.0,16.0,18.0,17.0,29.0
179,4/12 practice ,2025-04-12T10:58:01.000,41.99995802,-87.658169171,74.0,16.0,18.0,17.0,29.0
180,4/12 practice ,2025-04-12T10:58:02.000,41.999966773,-87.658173397,74.0,16.0,18.0,17.0,29.0
181,4/12 practice ,2025-04-12T10:58:03.000,41.999966773,-87.658173397,74.0,16.0,18.0,17.0,29.0
182,4/12 practice ,2025-04-12T10:58:04.000,41.999984179,-87.658181799,74.0,16.0,18.0,17.0,29.0
183,4/12 practice ,2025-04-12T10:58:05.000,41.999996111,-87.658187559,74.0,16.0,18.0,17.0,29.0
184,4/12 practice ,2025-04-12T10:58:06.000,42.000007102,-87.658192865,74.0,16.0,18.0,17.0,29.0
185,4/12 practice ,2025-04-12T10:58:07.000,42.00001864,-87.658198435,74.0,15.0,17.0,16.0,29.0
186,4/12 practice ,2025-04-12T10:58:08.000,42.000031874,-87.658204823,74.0,15.0,17.0,16.0,29.0
187,4/12 practice ,2025-04-12T10:58:09.000,42.00004587,-87.65821158,74.0,17.0,19.0,18.0,30.0
188,4/12 practice ,2025-04-12T10:58:10.000,42.000043556,-87.658210463,74.0,17.0,19.0,18.0,30.0
189,4/12 practice ,2025-04-12T10:58:11.000,42.000056961,-87.658216934,74.0,18.0,21.0,20.0,30.0
190,4/12 practice ,2025-04-12T10:58:12.000,42.000065616,-87.658221112,74.0,18.0,21.0,20.0,30.0
191,4/12 practice ,2025-04-12T10:58:13.000,42.000076579,-87.658226404,74.0,18.0,21.0,20.0,30.0
192,4/12 practice ,2025-04-12T10:58:14.000,42.000084403,-87.658230181,74.0,18.0,21.0,20.0,30.0
193,4/12 practice ,2025-04-12T10:58:15.000,42.000097769,-87.658236633,74.0,17.0,19.0,18.0,30.0
194,4/12 practice ,2025-04-12T10:58:16.000,42.000104395,-87.658239832,74.0,18.0,21.0,20.0,30.0
195,4/12 practice ,2025-04-12T10:58:17.000,42.000115179,-87.658245038,74.0,18.0,21.0,20.0,30.0
196,4/12 practice ,2025-04-12T10:58:18.000,42.000126894,-87.658250693,74.0,18.0,21.0,20.0,30.0
197,4/12 practice ,2025-04-12T10:58:19.000,42.0001364,-87.658255282,74.0,18.0,21.0,20.0,30.0
198,4/12 practice ,2025-04-12T10:58:20.000,42.000149901,-87.658261799,74.0,19.0,22.0,21.0,30.0
199,4/12 practice ,2025-04-12T10:58:21.000,42.000158369,-87.658265887,74.0,18.0,21.0,20.0,30.0
200,4/12 practice ,2025-04-12T10:58:22.000,42.000161572,-87.658263393,74.0,17.0,19.0,18.0,30.0
201,4/12 practice ,2025-04-12T10:58:23.000,42.000171728,-87.658268931,74.0,16.0,18.0,17.0,30.0
202,4/12 practice ,2025-04-12T10:58:24.000,42.000182897,-87.658271734,74.0,16.0,18.0,17.0,30.0
203,4/12 practice ,2025-04-12T10:58:25.000,42.000192128,-87.658274332,74.0,15.0,17.0,16.0,30.0
204,4/12 practice ,2025-04-12T10:58:26.000,42.000186154,-87.658271306,74.0,15.0,17.0,16.0,30.0
205,4/12 practice ,2025-04-12T10:58:27.000,42.000180441,-87.658263714,74.0,15.0,17.0,16.0,30.0
206,4/12 practice ,2025-04-12T10:58:28.000,42.000175953,-87.658261547,74.0,15.0,17.0,16.0,30.0
207,4/12 practice ,2025-04-12T10:58:29.000,42.000175125,-87.658261147,74.0,15.0,17.0,16.0,30.0
208,4/12 practice ,2025-04-12T10:58:30.000,42.000177263,-87.658257339,74.0,16.0,18.0,17.0,30.0
209,4/12 practice ,2025-04-12T10:58:31.000,42.000177372,-87.658262232,74.0,16.0,18.0,17.0,30.0
210,4/12 practice ,2025-04-12T10:58:32.000,42.000184161,-87.65826551,73.0,15.0,17.0,16.0,30.0
211,4/12 practice ,2025-04-12T10:58:33.000,42.000192573,-87.658260374,74.0,15.0,17.0,16.0,30.0
212,4/12 practice ,2025-04-12T10:58:34.000,42.000212183,-87.658255314,74.0,15.0,17.0,16.0,30.0
213,4/12 practice ,2025-04-12T10:58:35.000,42.000217445,-87.658268199,73.0,16.0,18.0,17.0,30.0
214,4/12 practice ,2025-04-12T10:58:36.000,42.000224096,-87.658284788,73.0,16.0,18.0,17.0,30.0
215,4/12 practice ,2025-04-12T10:58:37.000,42.000234936,-87.658274594,73.0,15.0,17.0,16.0,30.0
216,4/12 practice ,2025-04-12T10:58:38.000,42.00024919,-87.658263897,73.0,15.0,17.0,16.0,30.0
217,4/12 practice ,2025-04-12T10:58:39.000,42.000254311,-87.658282993,73.0,15.0,17.0,16.0,30.0
218,4/12 practice ,2025-04-12T10:58:40.000,42.000269209,-87.658272497,73.0,15.0,17.0,16.0,30.0
219,4/12 practice ,2025-04-12T10:58:41.000,42.000286136,-87.658262004,73.0,16.0,18.0,17.0,30.0
220,4/12 practice ,2025-04-12T10:58:42.000,42.000305012,-87.658255669,73.0,16.0,18.0,17.0,30.0
221,4/12 practice ,2025-04-12T10:58:43.000,42.000324814,-87.658250059,73.0,16.0,18.0,17.0,30.0
222,4/12 practice ,2025-04-12T10:58:44.000,42.000343364,-87.658244462,73.0,16.0,18.0,17.0,30.0
223,4/12 practice ,2025-04-12T10:58:45.000,42.000357584,-87.658231097,73.0,16.0,18.0,17.0,30.0
224,4/12 practice ,2025-04-12T10:58:46.000,42.000373569,-87.658214667,73.0,15.0,17.0,16.0,30.0
225,4/12 practice ,2025-04-12T10:58:47.000,42.000391876,-87.658199316,73.0,15.0,17.0,16.0,30.0
226,4/12 practice ,2025-04-12T10:58:48.000,42.000410439,-87.658177822,73.0,15.0,17.0,16.0,30.0
227,4/12 practice ,2025-04-12T10:58:49.000,42.000424249,-87.658182811,73.0,15.0,17.0,16.0,30.0
228,4/12 practice ,2025-04-12T10:58:50.000,42.000433965,-87.658182672,73.0,15.0,17.0,16.0,30.0
229,4/12 practice ,2025-04-12T10:58:51.000,42.00044944,-87.658182858,73.0,15.0,17.0,16.0,30.0
230,4/12 practice ,2025-04-12T10:58:52.000,42.000465118,-87.658178246,73.0,15.0,17.0,16.0,30.0
231,4/12 practice ,2025-04-12T10:58:53.000,42.000474697,-87.658171711,73.0,15.0,17.0,16.0,30.0
232,4/12 practice ,2025-04-12T10:58:54.000,42.00048958,-87.658166165,73.0,15.0,18.0,17.0,30.0
233,4/12 practice ,2025-04-12T10:58:55.000,42.000501132,-87.658158819,73.0,16.0,18.0,17.0,30.0
234,4/12 practice ,2025-04-12T10:58:56.000,42.000514592,-87.658150474,73.0,16.0,18.0,17.0,30.0
235,4/12 practice ,2025-04-12T10:58:57.000,42.000528596,-87.658150158,73.0,16.0,18.0,17.0,30.0
